id,char
魯,魯
豔,豔
窮,窮
徘,徘
篩,篩
漲,漲
犢,犢
氫,記
軾,軾
手,手
庫,庫
梧,梧
剷,剷
梆,梆
豕,豕
冷,冷
相,相
汙,汙
咻,吮
喻,喻
犀,庠
噤,噤
膠,膠
陲,陲
玷,玷
嚮,嚮
喪,喪
頷,頷
懾,犧
質,質
磊,磊
櫝,櫝
荸,荸
蝴,蝴
飽,飽
沌,沌
鱸,盛
痱,痱
沙,涉
乓,舟
住,住
罄,罄
孜,孜
幽,幽
犯,框
焉,焉
美,美
躊,蹺
鍾,鍾
肝,肝
刨,刨
式,式
添,添
質,質
改,改
痱,痱
食,食
脩,脩
艾,艾
鐺,鐺
叔,叔
芹,芹
稚,稚
偌,躇
鑣,轎
梟,梟
攔,攔
擬,擬
喂,喂
剜,剜
畸,畸
砰,砰
瀚,瀚
瑛,醃
闢,闖
街,銜
南,常
酸,酸
瞞,瞞
拘,把
嘿,嘿
家,家
魂,魂
雷,雷
闋,闋
蔡,菸
猙,猙
膽,贍
膝,膝
桶,桶
隅,隕
賣,賣
黯,黯
淒,淒
鶯,鶯
稱,鈽
閻,閻
監,監
麼,麼
撐,撐
彥,彥
或,或
三,三
哀,哀
純,純
疑,疑
崩,萌
呎,呎
蒼,茗
牽,牽
礬,礬
乎,乎
徹,徹
霾,違
蜃,蜃
朽,朽
逸,逸
遺,遺
賴,賴
腰,腰
補,補
神,神
裁,栽
裹,裹
嫻,嫻
儷,儷
訓,訓
鎮,鎮
偷,偷
霎,霎
甚,甚
倔,很
嚕,嗯
派,派
湖,漩
鴨,鴆
耗,耗
纖,纖
急,急
須,須
煮,熬
繼,繼
橋,橋
鷓,鷓
逾,逾
怠,爻
排,排
嘈,嘈
罵,蕙
汪,江
窄,窄
玳,玳
軌,軌
殼,殼
閨,閩
地,泄
鴨,鴨
伙,伙
泄,泄
敢,斬
足,足
頭,頭
啟,姒
茗,茗
虔,虔
髦,髦
靛,頡
視,視
堆,堆
蘊,蘊
備,備
懣,懣
嶇,晤
余,余
萸,萸
臏,煬
札,札
罵,罵
歙,歙
款,款
昔,昔
嵩,嵩
弄,奔
忍,忍
恕,恕
祈,祈
粗,粗
期,期
銘,銘
跎,駝
鈷,鈴
焙,蛤
壤,壤
導,導
楹,楹
嫘,媛
鼴,鼴
皺,鄒
狀,狀
猥,畏
瑚,瑚
逕,逕
增,壇
叮,叮
匈,匈
熹,熹
箋,箋
棧,棧
嬋,嬋
終,終
居,屋
您,您
啖,啖
產,產
盡,吝
裳,果
巽,巽
謙,謙
語,益
靈,靈
祿,荐
揀,摸
痲,痲
殖,殖
哲,努
靈,靈
肇,聱
快,快
瑣,瑣
惑,感
早,旱
妨,妨
庾,庾
暇,暇
蓋,蓄
尤,尤
掏,掬
彷,彷
腥,腥
戚,戚
侈,侈
嶼,嶼
誕,誕
輸,輸
袋,袋
畚,畚
責,責
鈣,鈣
具,具
耿,耿
良,良
笞,笞
暹,暹
憫,憫
鴕,鴕
形,形
周,周
誘,訝
鹽,鹽
惑,惑
醫,醫
嚀,噢
攙,攙
姒,姒
兼,羨
嘮,嘮
輔,輔
釜,釜
律,律
鑰,鑰
鉛,鋁
喔,喔
豔,豔
珊,珊
慼,感
擔,擔
有,有
窈,窈
茲,茲
謨,馥
淤,淤
暨,暨
凝,凝
鴻,酒
遵,遵
笠,笠
賓,賓
汞,汞
希,希
賂,賂
優,優
楷,楷
躬,躬
篤,篤
殆,殆
姜,姜
巽,粟
睛,晴
舵,舵
埔,埔
詳,詳
銜,銜
署,署
歡,歡
滿,滿
爛,爛
狠,狠
悠,悠
諂,諂
瘩,瘩
銘,銘
慈,慈
遐,遐
課,課
連,連
狗,狗
鰓,鰓
微,微
遁,逅
肅,肅
慾,慾
顧,顧
媳,媳
景,景
今,今
給,給
氦,氣
婉,婉
升,升
葫,詢
騎,駢
錫,鋸
次,次
慕,慕
鷥,黛
整,整
法,去
敖,敖
產,產
瞻,瞻
唾,哇
牡,牡
住,住
轉,轉
桔,枯
沾,沽
段,段
賣,賣
獵,撥
辰,辰
議,議
鱉,鱉
佞,佞
雌,雌
迅,迅
鶯,鶯
擋,擋
襄,襄
楷,撰
璩,璩
獗,獗
蕩,蕩
潰,潰
賄,賄
鑽,鑽
享,享
蔥,蔥
鈾,鈾
絢,絢
堰,堰
諮,諮
靄,靄
餃,飲
然,然
弱,弱
蹊,蹊
捧,捧
鏗,銼
屎,屎
鷹,鷹
式,式
郊,郊
珠,珠
拘,拘
腿,腿
牠,牠
鼇,鼇
酒,酒
瞌,瞌
帖,帖
餾,餾
集,奧
步,步
踫,踫
趣,越
騷,騷
齲,齲
糠,糖
罕,罕
喚,唆
掃,掃
醋,噓
架,案
也,也
熔,熔
鐘,鐘
顯,顯
盂,盂
腿,腿
崩,崩
賽,賽
敖,扯
僮,債
褒,褒
努,努
略,咯
谿,谿
倏,便
巾,巾
砷,砷
鼾,鼾
梔,框
深,探
烹,烹
釐,釐
存,存
抉,抉
粒,粒
齋,齋
匙,匙
獻,獻
諂,諂
盡,盡
謎,謎
昨,昨
翁,翁
漳,漬
讚,讚
邸,邸
素,素
嫦,嫦
齟,齟
潼,潼
鈍,鈍
倌,倌
渚,渚
機,機
糜,靡
鮮,鮮
璃,現
項,項
遐,遐
濬,濬
官,官
血,血
喳,唷
均,均
蛔,蛔
竽,蹄
談,談
碳,碳
覃,覃
緯,緯
概,慨
巧,巧
菅,菅
囊,囊
痿,痿
根,根
市,市
仕,仕
世,也
匝,匝
接,接
韆,韆
淹,淹
棘,棘
躬,躬
羽,羽
致,致
儷,儷
誓,誓
蛋,蛋
枕,枕
倣,倣
肢,肢
表,表
磴,磴
偉,偉
萎,菱
蔥,蔥
靼,迦
諉,諉
德,德
迎,迎
溝,璜
述,述
侶,侶
粉,粉
爹,爹
勇,勇
際,際
悠,悠
躲,躲
悲,屯
蠡,蠡
鎔,鎔
域,域
弄,弄
洶,洶
勞,努
鵪,鵪
站,站
繪,繪
萵,萵
梅,梅
亙,互
拳,夸
丕,丕
樂,樂
彥,彥
搗,搏
猾,猾
澈,澈
摩,摩
巖,巖
蹤,蹤
醺,醺
折,折
雌,雌
邱,邱
陣,陣
痕,痕
伯,但
嗨,嗨
蝦,嫩
芹,芹
鏗,鏗
光,光
雌,雌
濺,濺
齪,証
纜,纜
裨,裨
甜,甜
綸,綸
弓,弓
丐,丐
羊,羊
躺,瓣
乩,乩
穌,穌
劍,劍
低,低
嶼,嶼
盞,意
丙,丙
領,領
奎,奎
懵,懵
岱,岱
鎢,蝙
服,股
拙,拙
松,松
榮,縈
駑,駑
兀,兀
炬,炬
鬥,鬥
簡,藺
泉,貝
芥,茶
繃,繃
賓,賓
郵,郵
扳,披
烹,烹
咐,吩
彩,彩
二,二
攫,攫
贖,贖
洋,洋
酥,酥
娩,煥
瘓,瘓
鼾,鼾
臚,臚
糯,糯
龐,龐
巷,巷
英,奐
烙,略
憲,意
熙,熊
俘,俘
梨,梨
躅,闊
美,芙
堤,堤
晰,晰
囪,囪
晰,晰
聘,聘
拂,墳
喃,喃
喃,嘀
囑,囑
格,格
豐,聾
弔,弔
里,里
糞,蔓
儒,儒
洲,洲
躺,躺
髯,髯
耽,耽
睡,睡
組,組
酵,酵
惘,惘
傍,傍
淋,冰
磚,磴
琅,琅
宏,宏
微,微
怎,怎
惱,惱
蔗,蔗
瀨,瀨
罵,罵
治,治
釁,釁
啄,啄
唸,屹
個,個
慫,慫
錶,錶
彼,彼
咚,咯
蹄,蹄
用,用
稻,稻
鬥,鬥
臉,險
桶,桶
異,異
俟,俟
吩,吩
啣,啣
蘑,蘑
遵,遵
摒,摒
忿,忿
松,松
聱,聱
法,法
攔,欄
場,場
齪,齪
哉,蚩
罹,罪
兩,兩
璧,璧
鯧,鯧
言,音
恿,勇
辱,容
幗,幗
匝,匝
撬,撬
拼,拚
塞,塞
鈽,訴
匱,匱
法,洪
敬,散
有,有
貽,飴
娘,娘
背,背
瓏,瓏
房,房
坦,迴
荻,荻
智,智
坡,坡
疋,疋
甚,甚
褸,褸
鑣,鎢
鈣,鉤
缽,缽
忠,忠
鷺,鷺
滿,滿
佞,佞
伍,伍
夏,愿
媽,媽
序,序
迪,迪
丁,丁
椒,椒
似,似
崆,崆
荊,刊
茲,茲
草,草
巔,巔
是,是
玟,玟
梓,梓
曷,曷
邵,邵
墜,墜
佰,佔
靠,靠
姿,姿
恿,恿
焚,焚
案,案
臆,臆
後,傑
圬,圬
喇,喇
辮,辯
習,習
爆,爆
行,行
驛,酵
整,整
虞,虔
娶,娶
輩,輩
憂,鳥
整,整
爛,爛
戀,戀
實,實
汙,汙
掌,掌
憂,束
姪,性
鎖,鎖
裂,裂
箋,箋
鴉,鴉
蛻,蛻
噸,噸
棚,棚
宦,宦
襪,襪
比,此
鏈,鍵
盥,盥
都,都
帚,帚
馳,馳
材,邢
貶,貶
馴,馴
蝕,蝕
爺,爺
史,史
阡,阡
墊,墊
學,學
箕,箕
婿,婿
輾,颯
發,發
鱗,鱗
湃,湃
濺,濺
厝,厝
墊,墊
臭,磨
剩,剩
佗,佗
撓,撓
溝,溝
帕,帕
神,神
潛,潛
經,經
說,說
琪,琪
侖,侖
讖,諷
身,身
童,這
穹,莎
尿,尿
淇,淇
邢,邢
型,型
政,奴
媚,媚
孵,孵
燃,撚
坼,坼
鉛,鉛
捐,捐
訐,訐
祉,祉
樺,啤
獄,獄
婿,婿
拜,拜
湮,湮
瑛,瑛
寇,寇
宿,宿
鋒,鋒
噬,噯
薛,薛
孿,攣
抗,抗
氖,氖
繆,繆
愿,愿
曼,曼
癘,癘
肘,肘
朱,采
次,次
肖,肖
兮,兮
安,安
脩,梢
痊,痊
酋,酋
昭,昭
鯧,鯧
褸,褸
璩,璩
牆,牆
埔,埔
玲,玲
綰,綰
喂,喂
漆,漆
孤,狐
滇,洪
褲,褲
朋,朋
槐,槐
伕,伕
賁,賁
槌,槌
抑,聊
縛,縛
麓,麓
顓,顓
蜀,苞
豔,豔
沒,沒
趴,跆
賂,賂
彼,欣
鱖,鱖
巡,巡
浮,浮
廉,廉
尼,尼
屎,屎
廢,麼
爵,爵
嗇,嗇
灰,灰
頃,頌
喟,喟
蹲,蹲
誣,誣
寫,寫
栩,栩
槌,槌
磚,磚
獺,獺
莉,莉
蹉,蹉
旱,早
臚,臚
彆,萼
費,賞
摹,摹
莠,莠
遷,遷
姣,姣
介,介
記,認
闌,闌
把,把
膳,藤
蝗,惶
誼,誼
靼,靼
萱,莞
眸,眸
宛,宛
隻,隻
聞,閭
雹,電
晉,晉
嫂,嫂
卅,卅
追,追
憾,搏
雅,雅
聚,聚
席,寓
棍,棍
鱖,鱖
醬,醬
恆,佞
汞,汞
豐,豐
猿,猿
勇,勇
罔,岡
聿,聿
緯,緯
勢,勢
瘡,瘡
盈,盈
嗡,哦
孫,孫
卅,卅
颼,颺
遨,遨
詁,詁
逸,返
雲,雲
碗,碗
仇,仇
隘,隘
鰓,鰓
衣,衣
芝,芝
豢,豢
琪,琪
乞,乞
翔,翔
湧,湧
捎,捎
泅,涸
媼,捏
逛,逛
夫,夫
銓,鈴
妣,毗
癒,癒
剪,剪
唔,唔
夫,夫
見,頁
檸,檸
怠,怠
閘,闌
許,許
岷,岷
哇,哇
擎,萼
愉,愉
甦,甦
恰,恰
證,證
伉,佐
畔,畔
褓,褓
揭,梓
蟯,蟯
斃,斃
朝,戟
曹,曹
蓉,蓉
純,純
燭,燭
取,取
漾,漾
肉,肉
鑼,鑼
羋,羋
推,推
卯,卯
奐,奐
牖,牖
洪,洪
認,認
星,易
鞣,鼓
小,小
怏,怏
騁,騁
跎,跎
崔,崔
戊,茁
蟹,蟹
襠,襠
粒,粒
誑,該
午,午
恣,否
墀,墀
漫,漫
跑,跑
盎,盎
輝,輝
月,月
辱,辱
阱,附
牢,字
曙,曙
扇,扇
閂,閂
察,察
蹣,蹣
蒜,蒜
瀝,瀝
首,音
跌,跌
仞,仞
摑,摑
縱,縱
割,割
赴,赴
瘸,瘸
綑,捆
吾,吾
瞽,瞽
蒸,蒸
綻,綻
外,外
雍,雍
許,許
淑,淑
冶,冶
駁,駁
趟,趟
嚶,嚶
休,休
劉,劉
綞,經
早,早
趨,趨
溶,溶
濱,漬
冀,冀
金,全
歇,歇
摑,捆
宇,宇
濯,濯
恰,恰
免,兔
嫵,娥
滿,滿
蟒,蟒
暫,暫
彼,收
豪,舜
蜓,蜓
否,石
屬,煬
羶,羶
綵,綵
驗,詬
絢,絢
壩,壩
蟑,蟆
拉,挖
絀,黜
嚇,嚇
盆,盆
寇,寇
蔣,蔣
共,共
男,男
國,國
朮,朮
咄,咄
剝,剝
姚,她
錘,錘
纖,纖
眨,貶
胰,胰
胥,胥
駢,駢
靠,靠
牒,牒
靈,靈
嗯,嗯
恰,恰
炮,炮
遺,遺
困,困
氯,氦
氳,氳
釣,釣
堡,堡
身,身
颶,腿
且,且
嗡,嗡
橘,揉
傭,儐
易,曷
膈,腥
批,批
詢,詢
徊,徊
滯,滯
瀛,瀛
冬,冬
管,管
占,占
惴,惴
敵,訃
溜,溜
嘖,嘖
老,老
仟,仟
項,項
薯,薯
踟,踟
股,股
通,通
罩,罩
霧,霧
腑,蹶
捱,捱
署,署
斤,斤
酗,酗
阿,河
鬼,鬼
帕,帕
跨,跨
舟,舟
抵,抵
歇,訣
拔,拔
柳,柿
克,西
斫,斫
驀,驀
軋,軋
莽,莽
歸,歸
詫,詫
娠,娠
紇,紇
清,清
稼,稼
駢,駢
詞,凶
磁,磁
潭,潭
奧,奧
照,照
餡,餡
俊,悠
螺,螺
蜴,蜴
赴,赴
鯽,細
冀,萼
垢,垢
苑,苑
殷,敲
鑄,錢
主,王
搶,滄
邢,邢
孀,孀
氾,氾
牽,牽
枇,批
輛,鞭
骷,骷
瑛,瑛
軼,軼
揪,揪
玩,兄
恪,倍
塚,塚
慇,慇
豪,寮
啞,啞
以,以
汀,汀
眼,服
螢,螢
寅,寅
胤,胤
疆,疆
轍,轍
煌,煌
穗,穗
心,二
松,說
鳳,鳳
瀑,漯
基,壅
薔,薔
固,固
覆,覆
矜,誇
話,話
嶇,嶇
暴,景
憫,憫
聶,聶
慼,閭
邸,邸
淵,淵
恆,怔
佝,徇
簑,簑
做,倣
葫,葫
毅,毅
窪,窪
懸,特
覆,覆
髦,髦
饞,饞
篤,駕
駢,駢
輾,輾
總,總
依,依
潮,朝
倉,倉
飯,飯
胖,胖
豆,豆
笨,柴
譁,譁
捶,括
翰,翰
扔,扔
武,武
腦,脯
日,日
擎,擎
期,期
身,身
臧,臧
韃,韃
店,浴
扁,扁
找,找
喔,呢
穢,稼
貿,貿
佔,枯
軍,軍
酷,芭
尷,鑑
漸,漸
璩,渴
蹄,踢
哂,哂
誼,誼
貊,貊
毋,毋
剷,剷
靜,靜
病,病
師,師
亞,亞
進,途
倆,倆
寂,寂
括,括
傅,傅
佞,祗
匿,匿
葉,葉
寓,寓
嚮,嚮
擎,擎
璧,璧
瞳,噎
焉,焉
坑,坑
板,挽
釗,釗
飢,飭
魷,鰱
捻,捻
麵,麵
章,章
靴,靴
滌,滌
葛,葛
幫,幫
紀,紀
碟,碟
皓,皓
脯,脯
盲,吝
他,他
燕,燕
荐,荐
螟,螟
禹,禹
鞏,鞏
競,評
醣,醣
躁,躁
帝,帝
您,您
匣,匣
兵,兵
迎,迎
韁,韁
灶,灶
邕,邕
鼻,鼻
豐,豐
跎,跎
艙,艙
屠,屠
冒,冒
宸,宸
羯,羯
奘,奘
帑,帑
濁,濁
舍,舍
逛,逛
劫,劫
棚,棚
杵,杵
遼,盞
託,訌
椎,椎
吶,吶
砭,砭
浴,浴
庭,庭
餓,餞
詔,詔
酸,酸
徨,徨
鼕,鼕
竇,竇
震,震
唉,唆
豺,豺
卸,卸
亨,亨
豕,豕
晝,晝
鏘,鏘
碌,碌
岫,岫
製,製
爐,矚
靶,輾
脯,脯
媲,婉
偕,偕
哄,咪
躅,獨
朴,朴
蜴,蜴
飾,飾
寞,莫
憚,憚
踝,踝
慾,飲
曠,曠
恤,恤
棄,棄
渦,渦
悔,悔
轔,轔
植,極
啊,啊
謄,謄
惘,惘
貽,貽
掉,掉
二,工
刊,刊
滬,澹
鑾,鑾
要,要
嗣,嗣
韭,韭
親,親
乾,乾
鹹,鹹
卯,卯
遴,遴
衫,衫
悻,悻
坤,坤
迪,迪
殃,殃
封,封
鈷,鈷
魏,魏
必,必
俸,俸
瑰,瑰
彥,彥
滄,滄
投,投
啜,啜
妳,你
醬,祟
笠,笠
芭,芭
蠢,蠢
倉,倉
恕,恕
擰,擰
害,害
魷,兒
稿,褥
黨,黨
獅,獅
畜,畜
邇,邇
校,校
咕,咕
搽,搽
綴,綴
碰,碰
方,方
玖,玖
輜,輜
滂,苧
定,定
淪,淪
雪,召
嗨,嗨
陋,陋
壅,壅
礬,樊
擋,擋
屹,屹
逸,免
六,六
櫥,櫥
強,強
廖,應
湘,湘
獗,獗
魏,魏
簫,簫
徑,瓦
春,眷
旗,旗
酸,酪
杉,杉
拯,啞
瀋,瀋
邐,邐
欺,效
旭,旭
夭,炙
堰,堰
算,算
約,約
後,後
某,茱
狷,狷
咎,咎
速,流
匹,匹
庶,寓
圈,圍
粽,粽
翁,翁
褪,蘊
羚,羚
必,必
染,染
扛,拒
攘,攘
久,久
巡,巡
迎,迎
宗,宗
馮,馮
骰,骰
醃,醃
冽,冽
噪,噪
疵,疵
恿,恿
藝,藝
坦,坦
題,題
簣,簣
恢,除
拖,拒
缺,缺
酪,酪
罈,罈
篡,篡
佣,傾
抹,抹
月,月
剎,剎
倪,倪
雙,雙
淚,淚
彌,彌
討,討
鵪,鵪
伯,伯
吭,吭
雄,坩
掉,掉
湧,湧
題,題
殖,殖
幫,幫
筆,革
漣,溢
飾,鯽
拎,拎
掩,拖
懿,懿
抬,抬
脫,胱
弒,弒
刨,刨
思,思
美,美
朽,朽
蠔,蠔
肫,肫
海,海
壺,壺
繁,繁
礦,礦
捱,捱
廬,盧
怠,怠
閥,閥
齒,齒
跳,跳
款,款
旁,唔
瞞,瞞
乘,乘
愛,受
恪,恪
撕,撕
厄,厄
蹈,蹈
枯,枯
麼,麼
欖,攬
褓,被
籮,罐
軌,軌
魁,魁
褫,褓
蹲,蹲
庖,庖
拖,把
鬨,閉
廷,迂
鏽,媒
狷,捐
蟋,抵
壓,壓
年,坪
綽,綽
錠,錠
礎,碟
抽,抽
鑣,鑣
呃,呃
佯,佯
既,既
襤,襤
俎,俎
室,室
令,令
崇,崇
併,折
釵,釵
畫,畫
陽,陽
渴,渴
駱,駱
齣,齣
溥,溥
藹,藹
創,創
束,宋
久,久
思,兒
興,興
走,羌
偌,偌
荒,荒
揣,揣
閡,閡
煌,螳
丹,丹
車,串
撈,撈
巫,巫
址,址
蹄,蹄
腦,腦
訐,訐
渤,渤
橋,橋
黴,黴
藝,孽
騙,騙
滋,滋
葦,荸
胚,胚
搓,援
濱,溶
唁,唁
黔,黔
御,御
披,披
豔,豔
睞,跳
遵,遵
邊,違
迆,迆
趟,趟
麻,麻
惶,惶
遼,遼
爭,寧
堪,堪
篩,篩
狽,狽
蟯,蟯
塊,場
伏,伏
講,講
頃,頃
嗤,嗤
樵,樵
莒,莒
撿,撿
誠,誠
新,新
藥,葵
瀟,瀟
燒,蟯
呎,呎
截,截
租,租
竽,竽
互,互
話,語
潔,潔
沿,沿
猷,猷
遘,遘
諸,鉻
憊,憊
拓,扮
敞,敞
漫,漫
分,分
裊,裊
涸,涸
砝,砭
宙,宙
偕,偕
慣,憬
啣,啣
荏,荏
啪,啪
漫,漫
肚,肛
監,監
匈,匈
詹,詹
卮,卮
扈,扈
詩,詩
妾,妾
役,役
醋,醋
稟,稟
嗚,鳴
瞌,瞌
雅,雅
價,價
羯,羯
楷,楷
尋,尋
薛,薛
驀,驀
鱖,鱖
詞,詞
隆,隆
倨,徑
菌,苜
鮪,鰭
熹,熹
降,陰
豚,豚
北,北
程,程
夷,杳
啦,啦
肪,肪
武,武
憶,憶
暮,善
臣,臣
舀,舀
凰,凰
頊,頊
篁,篁
粥,粥
味,味
非,非
邵,邵
勛,勛
賑,賑
蔗,防
天,天
倘,倘
肚,肚
亟,亟
農,農
盼,盼
翅,翅
雀,雀
游,游
盪,盪
寬,寬
賺,嫌
唐,唐
百,百
剛,剛
霆,霆
輟,輟
寄,寄
林,林
燎,驗
祇,祀
顎,顎
炕,炫
鐘,鐘
嚷,襄
訌,訌
髒,髒
蕉,蕉
訪,訪
準,準
枴,枴
懈,懈
菠,菠
庭,庭
氖,氖
脖,睦
祟,祟
峪,哈
瑞,瑞
繃,繃
寧,寧
舒,舒
奠,渠
叢,叢
馥,繚
三,三
摹,摹
悼,悼
鈷,奴
倉,倉
鸞,鸞
梳,梳
西,西
搏,搏
禾,禾
喲,喲
卷,卷
骯,骯
媳,媳
蕭,瀟
耿,耿
永,永
寬,實
醺,醃
湧,湧
媚,頒
嗟,嗟
魔,魔
釁,釁
牝,牝
崆,崆
頡,頡
瑣,瑣
鍛,鍛
試,試
樺,棒
逝,逝
養,養
羹,羹
腥,腥
拇,拇
沖,沖
湔,湔
婉,婉
玄,玄
赤,赤
琉,琉
贓,躪
暹,韁
溫,溫
剽,瀏
痘,痘
凡,凡
狡,狡
舟,舟
彗,彗
鳥,烏
編,編
錳,鏟
彭,彭
噙,噙
殼,殼
哂,晒
雲,雷
鏝,饅
倀,倀
崛,崛
褚,褚
甲,甲
珮,珮
咨,咨
憎,憎
拌,拌
跼,蹈
鱔,矮
俱,俱
憧,憧
鬱,鬱
師,師
卒,卒
憶,憶
寞,寞
抄,抄
銖,斜
殘,殆
驅,驅
邀,邀
堅,堅
稔,稔
犢,摸
慨,慨
娑,娑
通,通
亂,亂
桔,桔
厥,厥
情,情
懺,懺
指,指
卜,卜
鋒,鋒
或,或
中,中
購,溝
綸,綸
喘,喘
亦,亦
既,既
蛀,聆
漓,淺
穀,轂
胭,困
姍,姍
瘸,瘸
刃,刃
苧,苧
庵,序
河,河
玄,玄
輻,輻
齬,齬
謄,謄
費,費
末,末
幌,幌
改,改
膾,櫓
騾,驃
瘉,瘉
拖,拖
重,重
商,商
唷,唷
宛,思
粵,粵
羊,羊
榴,榴
株,株
幀,幀
草,草
構,構
隨,隧
鱖,鯉
飲,飲
才,才
俊,俟
儐,儐
撚,撚
午,午
蕉,蕉
撒,撒
棣,棣
抒,抒
處,處
秉,秉
尾,尼
揚,楊
盡,盡
掏,捆
局,局
粟,要
氣,氧
皆,窗
鍥,鍥
肋,助
貴,責
拒,拒
襲,襲
籟,籟
業,業
桀,桀
髏,腰
芒,芒
噬,噬
錐,錐
複,復
嘟,嘟
哄,哄
疳,疳
狠,狽
劉,劉
杯,林
華,葷
黔,黔
崛,崛
哪,刊
臃,臃
讖,讖
遭,嚅
貳,軋
鼾,鼾
僧,僧
馳,馳
涇,涇
夜,夜
轡,轡
汐,汐
幗,幗
哀,共
燬,燬
蒞,蒞
辯,辯
虜,虜
想,想
歪,歪
僥,兌
踱,踱
噢,噢
餽,餽
充,充
渴,渴
豉,政
彪,彪
錦,錦
博,博
澡,淙
列,列
訝,訝
窒,雯
舵,舵
諭,諭
掖,掖
矣,矣
邸,邸
車,車
縊,縊
尺,尺
拴,拴
亞,亞
誅,訣
殉,殉
慕,慕
餘,鈴
墮,墮
漆,漆
啕,啕
襠,襠
袍,袍
需,需
親,說
艮,艮
萼,萼
身,身
蓮,蓮
枯,枯
孵,孵
拌,拌
拋,拋
蠣,蠣
整,整
緒,緒
違,這
溫,漆
詢,詢
度,虔
耀,櫂
臉,臉
複,複
羅,羅
劈,劈
鮪,鮪
壽,壽
拆,折
痘,痊
言,言
勇,勇
爭,爭
像,傢
西,西
噙,噙
箏,箏
袍,袍
獸,獸
郭,郭
滄,滄
愕,愕
擇,擇
鏟,鏟
丕,丕
茁,茁
境,壤
設,設
鉸,鎂
熱,執
逍,逍
越,越
崖,崖
氐,氐
齬,鰭
津,津
舢,舢
矣,矣
腿,腿
塑,塑
糙,糙
頃,頃
碳,碳
牌,牌
脹,脹
逐,逐
糞,糞
囀,囀
騁,騁
捷,捷
宮,宮
枚,枚
堵,堵
龍,龍
隸,隸
蹂,蹂
躂,躂
評,評
紹,紹
竄,竄
蟹,蟹
褶,褶
毽,毽
墾,墾
洌,刮
切,切
買,買
濃,濃
蠍,蠍
顰,顰
車,辜
課,課
娌,娌
曝,曝
憶,憶
女,艾
湍,淡
脅,脅
個,個
跳,跳
邑,邑
菜,茉
蔭,茂
麂,麂
翩,翩
露,盞
青,青
冒,冒
駕,駕
壤,壤
咖,咖
耘,耘
埤,埤
殮,殮
箴,寸
扉,扉
尤,九
綏,綏
孕,孕
司,司
針,針
婊,牴
棺,框
蝌,蝌
嘟,嘟
嚏,嚏
啜,昭
瀛,瀛
圳,圳
秦,奉
奴,奴
腹,腹
嗅,嗅
蹦,蹦
卅,卅
拭,扶
鷗,鷗
臾,卡
頃,頃
琺,琺
壕,壕
欄,欄
漢,漢
櫝,樽
釁,釁
嗥,咯
輛,輛
濟,濟
盃,翌
蕩,滇
錯,錯
番,番
癢,癢
嫻,嫻
凡,凡
餒,餒
訟,訟
馴,馴
猥,猥
澀,澀
海,海
淌,沽
刁,刁
鎢,鎢
螂,螂
賄,賄
瞑,瞑
冠,冠
預,預
水,枚
審,審
淇,淇
酉,酉
揪,揪
歙,歙
鐳,鐳
貌,貌
圭,土
逛,逛
非,非
疙,疙
咫,咫
蹙,蹙
夥,飭
涼,淙
敢,散
簷,簷
券,奈
諦,諦
劃,劃
羲,義
浪,浪
方,方
耳,其
脹,脹
擁,擁
鍥,鍥
潘,潘
鞋,瑰
矮,敘
哇,哇
蟀,蟀
乖,本
戾,戾
逝,逃
吠,吠
淫,淫
餞,餞
扈,扈
余,余
過,退
渙,渙
虧,虧
帕,帕
會,會
股,股
土,土
丁,丁
麟,麟
疲,痿
賒,賒
硃,硃
旎,旎
婚,婚
錯,鉻
現,現
跟,吹
茲,茲
賅,賅
壓,靨
豌,汽
篤,篤
符,符
啃,啃
殷,幾
諾,諾
姥,姥
侈,侈
嚥,嚥
對,對
跼,跼
梱,梱
扇,肩
瞥,瞥
捆,捆
牌,牌
餓,蝕
涓,渦
袖,袖
嚐,嚐
特,特
酪,酪
之,之
攔,瀾
瑜,瑜
旭,旭
則,則
麒,麒
睬,睬
贓,臧
谷,谷
抬,抬
靠,靠
好,好
酌,酌
翻,翩
綞,綞
忝,忝
醒,醒
鄒,鄒
羲,奩
精,精
腫,腫
誼,認
嬝,婊
湍,湍
紊,率
河,河
何,有
撒,撒
爸,爸
債,積
抑,拗
漿,漿
倏,倏
紛,紛
撫,撫
底,底
凱,飢
霜,霜
柴,渠
湘,湘
賽,騫
皂,皂
偽,偽
翟,翟
者,者
租,租
誑,說
殯,殯
帷,惟
誘,酪
靶,靼
銀,銀
盧,盧
塊,塊
立,巫
屏,屏
僅,僅
瓠,弧
莽,莽
鰭,鰭
霞,霞
局,局
怔,怔
照,照
朗,殼
羶,羶
紇,紇
旬,旬
燐,燐
喊,喊
怵,械
痙,痘
摟,摟
淨,淫
跑,跑
愣,楞
嫂,嫂
望,望
玀,狡
茹,茹
里,里
惰,惰
術,術
脂,脂
茴,茴
履,屜
婢,婢
望,望
人,人
牒,牒
足,居
飲,飲
霽,霽
脖,脖
阿,阿
拾,抬
籐,籐
烽,烽
圯,尤
帘,帘
絮,絮
稽,稽
魄,魄
匹,匹
袂,袂
皰,皰
傲,傲
屑,屑
惹,惹
攤,攤
竺,竺
韆,韆
議,議
棚,棚
萌,萌
驥,驥
玻,玻
嗤,嗤
仞,仞
制,制
竟,竟
矇,矇
瑕,瑕
副,訥
棘,棘
躑,躑
